order_item_id,order_id,product_id,quantity
55723,28577,160,2
55724,28577,130,1
55725,28578,139,2
55726,28578,162,3
55727,28578,105,1
55728,28578,110,3
55729,28579,118,2
55730,28579,162,2
55731,28579,126,2
55732,28579,158,3
55733,28579,114,1
55734,28580,124,1
55735,28580,163,2
55736,28580,116,3
55737,28580,102,1
55738,28580,153,1
55739,28581,161,3
55740,28581,103,3
55741,28581,111,3
55742,28582,109,1
55743,28582,141,2
55744,28582,138,3
55745,28582,131,2
55746,28582,117,2
55747,28583,104,3
55748,28583,130,1
55749,28584,111,2
55750,28585,141,2
55751,28585,103,1
55752,28585,132,2
55753,28586,109,1
55754,28586,136,3
55755,28587,106,3
55756,28587,139,3
55757,28587,151,1
55758,28588,116,2
55759,28589,162,1
55760,28590,108,1
55761,28590,103,3
55762,28590,106,3
55763,28590,160,3
55764,28591,162,2
55765,28591,138,1
55766,28591,115,1
55767,28592,128,2
55768,28592,141,2
55769,28592,152,3
55770,28592,104,2
55771,28592,149,3
55772,28593,106,1
55773,28593,121,1
55774,28593,147,2
55775,28593,153,2
55776,28594,127,1
55777,28594,159,2
55778,28594,117,3
55779,28594,158,3
55780,28595,149,2
55781,28595,124,1
55782,28595,158,2
55783,28596,140,1
55784,28596,104,3
55785,28597,162,2
55786,28597,101,3
55787,28597,155,1
55788,28597,159,3
55789,28598,110,1
55790,28598,116,1
55791,28599,125,2
55792,28599,159,3
55793,28599,154,3
55794,28599,156,3
55795,28600,130,3
55796,28600,138,2
55797,28600,144,2
55798,28601,115,3
55799,28602,158,2
55800,28603,143,3
55801,28603,113,2
55802,28603,128,3
55803,28603,129,2
55804,28603,161,2
55805,28604,128,2
55806,28604,152,3
55807,28604,120,1
55808,28604,129,2
55809,28604,113,2
55810,28605,148,1
55811,28605,146,1
55812,28605,118,1
55813,28606,105,3
55814,28606,153,3
55815,28606,128,2
55816,28607,162,2
55817,28607,149,1
55818,28607,160,2
55819,28607,140,1
55820,28607,101,3
55821,28608,121,1
55822,28608,124,2
55823,28609,120,1
55824,28610,139,3
55825,28610,106,2
55826,28610,144,3
55827,28610,123,2
55828,28610,136,1
55829,28611,155,3
55830,28611,156,2
55831,28611,164,1
55832,28611,130,3
55833,28612,121,2
55834,28612,141,1
55835,28612,101,1
55836,28612,126,3
55837,28613,114,3
55838,28613,102,2
55839,28614,136,1
55840,28614,138,2
55841,28614,131,3
55842,28614,116,2
55843,28615,124,1
55844,28616,143,2
55845,28616,130,3
55846,28616,118,1
55847,28616,129,1
55848,28617,121,1
55849,28617,156,3
55850,28618,102,2
55851,28618,159,2
55852,28618,158,2
55853,28618,132,2
55854,28618,149,3
55855,28619,136,2
55856,28619,143,1
55857,28620,111,3
55858,28621,165,2
55859,28622,132,1
55860,28622,101,3
55861,28622,161,2
55862,28623,164,2
55863,28623,116,3
55864,28623,149,1
55865,28624,149,1
55866,28624,122,2
55867,28624,116,1
55868,28624,156,1
55869,28625,127,1
55870,28625,146,2
55871,28625,140,3
55872,28626,111,3
55873,28627,119,1
55874,28627,154,2
55875,28627,158,2
55876,28627,104,1
55877,28627,122,1
55878,28628,101,3
55879,28629,119,2
55880,28629,117,1
55881,28630,137,1
55882,28631,106,1
55883,28631,112,3
55884,28631,147,2
55885,28632,150,3
55886,28632,146,2
55887,28632,128,2
55888,28632,118,1
55889,28632,143,2
55890,28633,122,1
55891,28634,145,3
55892,28635,106,2
55893,28635,139,1
55894,28636,119,1
55895,28636,147,3
55896,28636,158,1
55897,28636,108,2
55898,28637,140,2
55899,28637,123,2
55900,28637,142,1
55901,28637,117,2
55902,28637,113,1
55903,28638,141,3
55904,28638,110,2
55905,28639,157,2
55906,28639,159,2
55907,28639,130,3
55908,28640,144,3
55909,28640,125,3
55910,28641,104,3
55911,28641,139,3
55912,28642,154,2
55913,28642,152,2
55914,28643,143,2
55915,28643,136,3
55916,28643,138,1
55917,28644,138,1
55918,28645,152,2
55919,28645,134,2
55920,28646,149,1
55921,28646,160,3
55922,28647,145,1
55923,28647,151,2
55924,28647,130,2
55925,28647,120,3
55926,28647,112,2
55927,28648,137,3
55928,28648,150,1
55929,28648,104,1
55930,28648,102,3
55931,28649,130,1
55932,28649,146,3
55933,28649,104,1
55934,28649,106,3
55935,28650,149,2
55936,28650,107,2
55937,28650,164,3
55938,28650,105,3
55939,28651,110,1
55940,28651,154,3
55941,28651,146,3
55942,28652,117,2
55943,28652,101,3
55944,28653,122,1
55945,28653,146,2
55946,28653,137,3
55947,28654,124,2
55948,28655,108,2
55949,28655,104,1
55950,28656,147,1
55951,28657,156,1
55952,28657,146,3
55953,28658,151,2
55954,28658,141,2
55955,28659,103,2
55956,28659,145,3
55957,28659,162,2
55958,28659,132,1
55959,28660,102,2
55960,28660,130,1
55961,28661,129,2
55962,28661,137,2
55963,28661,128,2
55964,28662,121,1
55965,28662,112,3
55966,28662,157,1
55967,28662,105,1
55968,28663,154,3
55969,28664,140,1
55970,28664,147,2
55971,28665,137,2
55972,28665,130,2
55973,28666,146,1
55974,28667,102,3
55975,28667,121,2
55976,28667,161,2
55977,28668,111,1
55978,28668,124,3
55979,28668,129,3
55980,28668,157,3
55981,28669,126,1
55982,28670,160,1
55983,28670,146,3
55984,28670,117,2
55985,28671,118,3
55986,28671,149,3
55987,28672,134,2
55988,28672,137,1
55989,28672,157,1
55990,28672,132,1
55991,28673,143,2
55992,28674,104,3
55993,28675,149,1
55994,28675,131,3
55995,28676,153,3
55996,28676,131,3
55997,28677,165,1
55998,28677,126,1
55999,28677,114,3
56000,28677,112,2
56001,28677,133,3
56002,28678,154,3
56003,28678,120,3
56004,28678,137,2
56005,28679,119,3
56006,28679,112,3
56007,28680,140,3
56008,28681,101,2
56009,28681,107,1
56010,28682,156,3
56011,28682,137,1
56012,28682,130,1
56013,28683,109,3
56014,28683,155,1
56015,28683,138,1
56016,28683,118,1
56017,28683,142,2
56018,28684,154,2
56019,28685,155,3
56020,28685,111,2
56021,28685,108,2
56022,28686,133,2
56023,28686,148,2
56024,28686,156,2
56025,28686,155,2
56026,28686,147,1
56027,28687,144,2
56028,28687,102,3
56029,28687,139,2
56030,28687,114,2
56031,28688,152,2
56032,28688,127,3
56033,28688,114,3
56034,28688,164,3
56035,28689,122,3
56036,28689,144,3
56037,28689,104,1
56038,28690,135,1
56039,28690,111,3
56040,28690,119,1
56041,28690,165,1
56042,28690,157,3
56043,28691,129,3
56044,28691,143,1
56045,28692,103,1
56046,28693,151,2
56047,28693,150,2
56048,28693,143,2
56049,28693,125,3
56050,28694,156,2
56051,28694,119,3
56052,28694,163,1
56053,28694,135,1
56054,28695,118,3
56055,28695,156,3
56056,28695,162,2
56057,28695,113,1
56058,28696,163,1
56059,28696,128,3
56060,28696,147,3
56061,28697,162,3
56062,28697,118,3
56063,28697,105,2
56064,28697,111,3
56065,28697,128,1
56066,28698,141,1
56067,28698,151,3
56068,28698,158,3
56069,28698,155,1
56070,28699,116,2
56071,28699,133,1
56072,28699,144,1
56073,28700,159,3
56074,28700,121,3
56075,28700,105,3
56076,28701,162,1
56077,28701,108,1
56078,28701,111,1
56079,28702,119,1
56080,28702,130,3
56081,28702,138,1
56082,28703,165,1
56083,28703,150,1
56084,28703,156,3
56085,28704,119,3
56086,28704,131,1
56087,28704,164,2
56088,28705,117,1
56089,28705,104,3
56090,28705,151,1
56091,28705,120,3
56092,28705,107,2
56093,28706,133,3
56094,28706,135,2
56095,28706,115,2
56096,28707,125,2
56097,28707,148,3
56098,28708,155,3
56099,28708,141,3
56100,28708,133,3
56101,28708,110,2
56102,28709,106,1
56103,28709,132,1
56104,28709,112,3
56105,28709,128,3
56106,28709,165,2
56107,28710,155,3
56108,28710,135,2
56109,28710,165,1
56110,28710,120,3
56111,28711,119,2
56112,28711,107,1
56113,28711,145,2
56114,28711,126,3
56115,28711,155,2
56116,28712,107,1
56117,28712,133,3
56118,28712,110,2
56119,28713,126,1
56120,28713,164,1
56121,28713,134,2
56122,28714,131,2
56123,28714,122,3
56124,28715,145,2
56125,28716,119,3
56126,28716,116,1
56127,28716,120,2
56128,28716,145,1
56129,28717,104,1
56130,28717,117,1
56131,28717,144,1
56132,28717,128,2
56133,28718,133,3
56134,28719,113,3
56135,28719,153,2
56136,28719,164,3
56137,28719,152,1
56138,28720,109,3
56139,28720,155,2
56140,28720,152,1
56141,28720,105,3
56142,28721,122,1
56143,28722,109,1
56144,28723,102,1
56145,28723,124,2
56146,28723,147,1
56147,28723,117,3
56148,28723,128,1
56149,28724,124,2
56150,28724,139,3
56151,28724,142,1
56152,28725,126,2
56153,28725,157,1
56154,28725,149,3
56155,28726,157,1
56156,28726,147,1
56157,28726,139,1
56158,28726,152,1
56159,28727,138,1
56160,28727,142,2
56161,28727,108,1
56162,28727,132,3
56163,28728,162,2
56164,28728,132,2
56165,28728,133,1
56166,28729,116,2
56167,28729,158,1
56168,28729,104,1
56169,28729,136,3
56170,28729,133,1
56171,28730,147,2
56172,28730,102,3
56173,28730,119,2
56174,28730,135,2
56175,28731,106,3
56176,28732,137,3
56177,28732,139,2
56178,28732,133,1
56179,28732,138,1
56180,28733,115,1
56181,28733,127,3
56182,28733,150,1
56183,28734,163,1
56184,28734,141,1
56185,28734,155,1
56186,28734,154,1
56187,28734,125,3
56188,28735,139,3
56189,28735,110,3
56190,28735,153,2
56191,28735,124,3
56192,28736,126,3
56193,28736,165,3
56194,28736,110,1
56195,28736,135,3
56196,28737,145,2
56197,28738,152,1
56198,28738,141,3
56199,28738,126,3
56200,28738,160,3
56201,28738,145,3
56202,28739,161,2
56203,28739,102,1
56204,28739,111,3
56205,28739,163,2
56206,28739,123,1
56207,28740,113,1
56208,28740,109,1
56209,28741,165,1
56210,28741,107,1
56211,28741,127,2
56212,28741,151,1
56213,28741,120,2
56214,28742,156,1
56215,28742,153,2
56216,28742,138,1
56217,28743,140,2
56218,28743,121,1
56219,28744,107,1
56220,28744,134,2
56221,28744,138,3
56222,28744,117,2
56223,28744,161,3
56224,28745,133,3
56225,28746,113,3
56226,28746,132,1
56227,28746,117,2
56228,28746,148,1
56229,28746,141,2
56230,28747,164,3
56231,28747,124,3
56232,28747,122,1
56233,28747,155,3
56234,28748,150,1
56235,28748,114,2
56236,28748,125,2
56237,28748,105,2
56238,28748,128,1
56239,28749,118,1
56240,28749,123,3
56241,28749,141,1
56242,28749,116,2
56243,28749,157,2
56244,28750,126,2
56245,28750,152,3
56246,28750,101,3
56247,28750,135,3
56248,28750,161,2
56249,28751,125,2
56250,28751,101,3
56251,28751,161,3
56252,28752,157,3
56253,28753,165,2
56254,28753,102,3
56255,28753,161,1
56256,28753,132,2
56257,28754,123,3
56258,28754,146,2
56259,28755,158,2
56260,28755,141,3
56261,28755,147,3
56262,28755,155,1
56263,28756,164,3
56264,28756,119,1
56265,28756,124,2
56266,28757,120,3
56267,28757,149,2
56268,28757,138,2
56269,28757,104,2
56270,28757,132,3
56271,28758,130,2
56272,28759,104,2
56273,28759,108,1
56274,28759,106,3
56275,28760,125,3
56276,28760,161,1
56277,28760,158,1
56278,28761,152,1
56279,28761,109,3
56280,28761,125,2
56281,28761,103,2
56282,28761,165,1
56283,28762,154,2
56284,28762,138,2
56285,28762,117,1
56286,28762,109,3
56287,28762,140,1
56288,28763,119,2
56289,28764,147,3
56290,28764,126,1
56291,28764,127,1
56292,28765,132,1
56293,28765,101,1
56294,28765,125,1
56295,28766,146,2
56296,28766,113,3
56297,28766,127,3
56298,28766,162,2
56299,28767,160,1
56300,28767,128,2
56301,28767,158,3
56302,28768,109,2
56303,28768,138,3
56304,28769,160,1
56305,28769,121,1
56306,28769,118,1
56307,28769,133,1
56308,28769,145,2
56309,28770,147,3
56310,28771,151,2
56311,28771,143,1
56312,28771,110,3
56313,28771,128,2
56314,28772,124,1
56315,28773,117,2
56316,28774,129,3
56317,28774,165,1
56318,28774,131,3
56319,28775,153,2
56320,28775,136,1
56321,28776,146,2
56322,28776,140,1
56323,28776,120,1
56324,28776,133,2
56325,28777,152,1
56326,28777,143,1
56327,28777,146,2
56328,28777,149,2
56329,28777,109,1
56330,28778,152,2
56331,28779,160,1
56332,28780,113,2
56333,28780,121,3
56334,28780,112,2
56335,28781,139,3
56336,28781,116,3
56337,28781,119,1
56338,28781,138,2
56339,28782,124,1
56340,28783,155,3
56341,28783,108,2
56342,28783,136,1
56343,28783,116,1
56344,28783,113,2
56345,28784,121,1
56346,28784,165,3
56347,28784,104,3
56348,28784,103,2
56349,28785,141,1
56350,28785,109,3
56351,28785,113,2
56352,28785,139,2
56353,28785,103,1
56354,28786,115,3
56355,28786,146,2
56356,28786,140,1
56357,28787,112,1
56358,28787,116,2
56359,28787,159,3
56360,28787,106,2
56361,28787,135,3
56362,28788,105,2
56363,28788,115,1
56364,28788,129,1
56365,28788,123,1
56366,28789,161,2
56367,28789,142,2
56368,28789,112,2
56369,28789,130,2
56370,28790,109,3
56371,28790,147,1
56372,28790,156,3
56373,28791,146,1
56374,28791,130,3
56375,28792,108,3
56376,28792,129,2
56377,28792,121,3
56378,28793,147,1
56379,28793,144,2
56380,28794,149,1
56381,28794,135,3
56382,28794,133,2
56383,28795,116,3
56384,28795,115,2
56385,28795,118,3
56386,28795,158,3
56387,28796,142,3
56388,28796,156,2
56389,28796,123,3
56390,28796,106,1
56391,28797,141,2
56392,28797,125,2
56393,28798,161,3
56394,28798,142,2
56395,28798,141,3
56396,28799,113,1
56397,28799,136,1
56398,28799,108,2
56399,28800,110,2
56400,28800,101,3
56401,28800,116,1
56402,28800,151,3
56403,28801,133,3
56404,28801,109,1
56405,28801,132,3
56406,28801,163,1
56407,28802,102,3
56408,28803,149,3
56409,28803,133,2
56410,28803,153,2
56411,28804,109,3
56412,28805,126,1
56413,28805,131,1
56414,28806,127,3
56415,28806,122,2
56416,28807,130,1
56417,28807,126,1
56418,28807,157,2
56419,28807,124,2
56420,28807,119,2
56421,28808,107,3
56422,28808,141,2
56423,28809,116,3
56424,28810,115,3
56425,28810,114,3
56426,28810,109,2
56427,28811,116,3
56428,28811,138,3
56429,28812,127,3
56430,28812,123,2
56431,28812,153,2
56432,28813,131,1
56433,28813,118,2
56434,28813,148,3
56435,28814,121,3
56436,28814,111,1
56437,28815,139,2
56438,28815,112,1
56439,28815,122,3
56440,28816,107,3
56441,28817,101,3
56442,28817,152,2
56443,28817,140,1
56444,28818,109,2
56445,28818,129,3
56446,28818,123,3
56447,28818,143,3
56448,28818,105,3
56449,28819,103,3
56450,28819,141,2
56451,28819,133,3
56452,28819,117,1
56453,28820,161,1
56454,28820,106,1
56455,28820,118,1
56456,28820,164,2
56457,28821,163,2
56458,28821,145,2
56459,28822,126,3
56460,28822,138,2
56461,28822,150,1
56462,28822,101,1
56463,28823,111,3
56464,28824,101,3
56465,28824,132,3
56466,28824,139,1
56467,28824,156,2
56468,28824,134,3
56469,28825,118,2
56470,28825,134,1
56471,28825,116,3
56472,28826,159,1
56473,28826,113,1
56474,28826,108,3
56475,28826,144,1
56476,28826,105,2
56477,28827,160,3
56478,28827,164,2
56479,28827,106,2
56480,28827,161,3
56481,28827,129,3
56482,28828,112,2
56483,28828,124,1
56484,28828,160,1
56485,28828,108,3
56486,28829,123,1
56487,28829,114,1
56488,28829,135,1
56489,28830,154,2
56490,28830,101,2
56491,28830,119,3
56492,28830,151,1
56493,28831,163,1
56494,28831,112,1
56495,28831,127,2
56496,28832,119,2
56497,28832,106,1
56498,28833,137,2
56499,28833,116,3
56500,28833,112,3
56501,28833,129,1
56502,28833,125,2
56503,28834,114,3
56504,28834,112,1
56505,28835,126,3
56506,28835,142,1
56507,28835,156,3
56508,28836,142,1
56509,28836,156,3
56510,28836,113,3
56511,28836,125,1
56512,28837,113,2
56513,28837,142,2
56514,28837,137,2
56515,28838,155,1
56516,28838,164,3
56517,28839,145,3
56518,28839,121,3
56519,28839,119,2
56520,28839,124,3
56521,28839,130,3
56522,28840,163,1
56523,28840,143,3
56524,28840,117,1
56525,28840,151,2
56526,28840,129,2
56527,28841,124,2
56528,28841,139,2
56529,28841,113,3
56530,28841,143,2
56531,28842,120,1
56532,28842,126,3
56533,28842,143,2
56534,28843,160,2
56535,28843,136,1
56536,28843,150,2
56537,28843,127,3
56538,28843,112,2
56539,28844,153,3
56540,28844,149,3
56541,28845,109,2
56542,28845,152,2
56543,28845,163,2
56544,28845,141,2
56545,28845,122,3
56546,28846,121,1
56547,28846,165,2
56548,28846,132,2
56549,28846,144,2
56550,28846,139,2
56551,28847,142,2
56552,28847,112,1
56553,28847,106,1
56554,28847,158,2
56555,28847,146,2
56556,28848,118,1
56557,28848,101,3
56558,28849,164,2
56559,28849,144,3
56560,28849,157,3
56561,28849,136,3
56562,28850,159,2
56563,28850,127,3
56564,28850,124,1
56565,28851,164,3
56566,28851,110,1
56567,28852,147,2
56568,28852,160,1
56569,28852,141,3
56570,28853,115,3
56571,28854,133,3
56572,28855,154,1
56573,28855,130,2
56574,28856,112,2
56575,28857,154,2
56576,28857,128,3
56577,28857,122,2
56578,28857,129,3
56579,28858,121,2
56580,28858,161,2
56581,28858,115,2
56582,28859,147,2
56583,28859,132,1
56584,28859,127,3
56585,28860,139,2
56586,28861,156,2
56587,28861,147,1
56588,28861,118,1
56589,28861,165,2
56590,28861,137,1
56591,28862,122,3
56592,28862,137,2
56593,28863,114,3
56594,28863,143,3
56595,28863,146,3
56596,28863,158,2
56597,28864,155,3
56598,28864,163,2
56599,28864,115,3
56600,28864,149,2
56601,28865,103,2
56602,28865,102,2
56603,28865,165,1
56604,28866,139,3
56605,28866,137,1
56606,28866,111,1
56607,28867,136,3
56608,28868,133,1
56609,28868,153,1
56610,28868,103,1
56611,28868,165,2
56612,28869,103,2
56613,28869,151,2
56614,28869,118,1
56615,28870,162,1
56616,28870,117,1
56617,28870,165,2
56618,28871,146,1
56619,28872,114,2
56620,28872,137,3
56621,28872,106,3
56622,28872,112,1
56623,28873,118,2
56624,28874,117,3
56625,28874,110,2
56626,28874,123,1
56627,28874,155,2
56628,28874,105,3
56629,28875,161,3
56630,28875,132,2
56631,28876,110,2
56632,28877,116,1
56633,28877,134,3
56634,28877,139,1
56635,28877,135,1
56636,28878,125,3
56637,28878,131,2
56638,28878,114,3
56639,28878,155,3
56640,28879,131,3
56641,28879,107,3
56642,28879,138,3
56643,28879,140,1
56644,28880,152,1
56645,28880,117,1
56646,28880,159,1
56647,28880,148,1
56648,28881,107,2
56649,28882,125,1
56650,28883,153,2
56651,28883,106,1
56652,28883,105,2
56653,28883,154,3
56654,28883,140,1
56655,28884,118,3
56656,28884,112,3
56657,28884,145,3
56658,28884,147,2
56659,28884,114,3
56660,28885,147,3
56661,28885,165,3
56662,28885,110,1
56663,28885,151,3
56664,28886,121,3
56665,28887,126,1
56666,28887,112,2
56667,28887,109,1
56668,28887,105,3
56669,28887,132,3
56670,28888,104,1
56671,28889,132,2
56672,28889,145,1
56673,28889,140,1
56674,28889,103,2
56675,28889,105,3
56676,28890,101,2
56677,28890,103,3
56678,28890,127,2
56679,28890,163,2
56680,28891,145,2
56681,28891,153,1
56682,28891,136,2
56683,28892,146,1
56684,28892,164,1
56685,28892,145,1
56686,28892,115,2
56687,28893,163,3
56688,28893,147,2
56689,28893,132,3
56690,28894,123,3
56691,28894,121,1
56692,28894,163,2
56693,28894,113,1
56694,28894,144,1
56695,28895,155,2
56696,28896,124,1
56697,28897,130,3
56698,28897,132,1
56699,28897,111,1
56700,28897,139,1
56701,28898,129,3
56702,28898,120,2
56703,28898,161,3
56704,28898,141,3
56705,28899,120,3
56706,28899,137,1
56707,28899,121,3
56708,28899,136,3
56709,28899,112,3
56710,28900,146,2
56711,28900,104,3
56712,28900,107,2
56713,28900,141,1
56714,28900,165,3
56715,28901,150,1
56716,28901,132,2
56717,28901,130,2
56718,28901,165,2
56719,28901,162,3
56720,28902,111,1
56721,28902,159,2
56722,28903,108,2
56723,28903,101,1
56724,28904,123,3
56725,28904,119,2
56726,28904,108,2
56727,28904,150,3
56728,28904,118,1
56729,28905,145,1
56730,28905,143,2
56731,28905,119,2
56732,28906,117,2
56733,28906,165,2
56734,28906,128,2
56735,28906,162,1
56736,28906,103,3
56737,28907,142,2
56738,28908,136,1
56739,28908,152,2
56740,28908,164,3
56741,28909,153,1
56742,28909,146,2
56743,28909,148,3
56744,28910,117,1
56745,28910,114,1
56746,28910,105,1
56747,28911,150,1
56748,28911,125,1
56749,28911,122,2
56750,28911,107,2
56751,28912,115,2
56752,28912,143,2
56753,28912,140,3
56754,28912,141,1
56755,28913,154,3
56756,28914,128,1
56757,28914,161,1
56758,28914,160,1
56759,28914,146,1
56760,28915,109,1
56761,28915,139,2
56762,28915,101,3
56763,28915,129,1
56764,28915,124,2
56765,28916,113,1
56766,28916,161,1
56767,28917,137,1
56768,28917,124,3
56769,28917,147,3
56770,28917,115,2
56771,28917,117,2
56772,28918,144,2
56773,28919,120,3
56774,28919,132,3
56775,28919,137,3
56776,28919,123,3
56777,28920,134,1
56778,28920,159,2
56779,28920,101,1
56780,28920,133,2
56781,28921,137,1
56782,28922,152,1
56783,28922,101,1
56784,28922,145,1
56785,28923,165,1
56786,28923,120,1
56787,28923,160,3
56788,28923,157,3
56789,28923,144,3
56790,28924,135,3
56791,28925,157,3
56792,28925,161,1
56793,28925,154,2
56794,28925,146,2
56795,28925,149,1
56796,28926,142,2
56797,28926,141,2
56798,28926,105,1
56799,28927,151,1
56800,28928,150,1
56801,28928,152,3
56802,28928,117,2
56803,28929,114,3
56804,28929,161,2
56805,28929,131,3
56806,28929,126,3
56807,28930,103,1
56808,28930,141,3
56809,28930,137,2
56810,28931,158,2
56811,28931,149,2
56812,28931,107,3
56813,28932,163,3
56814,28932,140,2
56815,28932,114,2
56816,28932,112,3
56817,28933,128,1
56818,28933,163,1
56819,28933,119,2
56820,28933,126,2
56821,28934,164,3
56822,28934,105,3
56823,28934,158,1
56824,28935,104,3
56825,28935,162,1
56826,28935,123,1
56827,28936,127,1
56828,28936,129,3
56829,28937,163,2
56830,28937,113,1
56831,28937,122,1
56832,28938,163,3
56833,28938,128,2
56834,28938,103,2
56835,28939,137,3
56836,28940,142,3
56837,28940,150,1
56838,28940,139,1
56839,28940,108,2
56840,28941,121,3
56841,28941,142,2
56842,28941,163,2
56843,28942,122,2
56844,28942,116,2
56845,28942,141,1
56846,28943,138,3
56847,28943,158,1
56848,28944,127,3
56849,28944,145,2
56850,28945,129,3
56851,28946,118,2
56852,28946,155,3
56853,28946,161,3
56854,28946,152,2
56855,28946,133,1
56856,28947,152,3
56857,28947,157,3
56858,28947,128,3
56859,28947,133,3
56860,28948,106,2
56861,28948,116,1
56862,28948,154,2
56863,28949,103,3
56864,28950,141,2
56865,28950,117,3
56866,28951,116,2
56867,28951,153,2
56868,28951,134,3
56869,28951,149,1
56870,28952,118,3
56871,28952,105,2
56872,28953,126,1
56873,28954,107,1
56874,28954,104,2
56875,28955,129,2
56876,28955,109,2
56877,28955,112,3
56878,28955,140,1
56879,28956,155,2
56880,28957,123,3
56881,28957,116,3
56882,28957,149,1
56883,28957,119,1
56884,28957,103,1
56885,28958,153,1
56886,28958,109,3
56887,28958,102,3
56888,28958,144,3
56889,28959,105,2
56890,28959,104,3
56891,28959,149,3
56892,28959,150,3
56893,28960,152,1
56894,28960,117,3
56895,28960,110,3
56896,28960,116,3
56897,28960,161,3
56898,28961,120,1
56899,28961,160,3
56900,28961,112,2
56901,28961,131,2
56902,28961,124,3
56903,28962,162,1
56904,28962,165,3
56905,28962,133,2
56906,28962,129,3
56907,28962,134,3
56908,28963,147,2
56909,28963,104,3
56910,28963,105,3
56911,28964,153,1
56912,28964,138,3
56913,28964,142,1
56914,28965,114,2
56915,28965,148,3
56916,28966,146,3
56917,28966,145,1
56918,28966,102,3
56919,28966,125,2
56920,28966,106,1
56921,28967,130,3
56922,28967,140,1
56923,28967,122,3
56924,28967,106,3
56925,28968,153,1
56926,28968,125,3
56927,28968,121,3
56928,28968,113,2
56929,28968,143,1
56930,28969,141,2
56931,28969,155,2
56932,28969,137,2
56933,28970,104,2
56934,28970,101,3
56935,28971,124,2
56936,28971,130,1
56937,28971,127,2
56938,28972,148,1
56939,28972,132,3
56940,28972,164,2
56941,28973,150,2
56942,28974,144,2
56943,28974,148,2
56944,28974,156,1
56945,28975,119,2
56946,28976,109,3
56947,28976,114,3
56948,28976,102,2
56949,28976,145,2
56950,28976,106,1
56951,28977,152,2
56952,28977,114,3
56953,28978,110,1
56954,28978,144,3
56955,28978,109,3
56956,28979,127,2
56957,28980,142,2
56958,28980,138,1
56959,28980,129,1
56960,28981,105,1
56961,28981,144,2
56962,28981,134,2
56963,28981,108,2
56964,28982,107,3
56965,28982,104,2
56966,28982,114,3
56967,28982,135,1
56968,28982,145,3
56969,28983,123,2
56970,28983,128,1
56971,28983,146,2
56972,28983,164,1
56973,28983,137,1
56974,28984,155,1
56975,28984,118,3
56976,28984,105,3
56977,28985,142,3
56978,28985,117,2
56979,28985,135,1
56980,28985,110,3
56981,28986,138,1
56982,28986,128,3
56983,28986,102,2
56984,28986,118,3
56985,28986,136,1
56986,28987,146,3
56987,28988,158,3
56988,28989,147,2
56989,28989,161,3
56990,28989,113,2
56991,28989,112,2
56992,28989,135,1
56993,28990,111,3
56994,28990,155,1
56995,28991,121,3
56996,28991,102,3
56997,28991,105,1
56998,28991,165,2
56999,28991,139,3
57000,28992,122,2
57001,28993,164,2
57002,28993,118,1
57003,28993,123,2
57004,28993,114,3
57005,28993,149,1
57006,28994,122,2
57007,28994,113,2
57008,28995,123,3
57009,28995,112,3
57010,28995,148,1
57011,28996,142,1
57012,28997,125,1
57013,28998,141,3
57014,28999,138,2
57015,29000,135,1
57016,29000,153,1
57017,29000,147,3
57018,29001,142,3
57019,29001,153,1
57020,29001,152,2
57021,29002,106,1
57022,29002,130,2
57023,29003,128,2
57024,29003,106,3
57025,29003,114,3
57026,29003,149,1
57027,29003,138,1
57028,29004,127,3
57029,29004,136,1
57030,29005,148,1
57031,29005,124,3
57032,29005,137,2
57033,29005,105,1
57034,29006,110,3
57035,29006,128,1
57036,29006,137,2
57037,29007,119,3
57038,29007,134,3
57039,29007,131,3
57040,29008,158,2
57041,29008,121,3
57042,29008,164,3
57043,29008,104,2
57044,29008,142,2
57045,29009,137,3
57046,29009,114,3
57047,29009,136,2
57048,29009,162,3
57049,29009,130,2
57050,29010,127,1
57051,29010,158,3
57052,29010,128,2
57053,29011,149,1
57054,29011,122,3
57055,29012,113,2
57056,29012,162,2
57057,29012,111,1
57058,29012,129,2
57059,29012,142,1
57060,29013,117,3
57061,29013,146,2
57062,29013,107,1
57063,29014,148,3
57064,29014,151,3
57065,29014,106,3
57066,29014,116,1
57067,29015,107,3
57068,29016,115,1
57069,29016,108,1
57070,29016,132,3
57071,29017,136,2
57072,29017,128,2
57073,29017,154,1
57074,29017,148,1
57075,29018,149,2
57076,29018,155,3
57077,29018,120,1
57078,29019,143,2
57079,29020,101,2
57080,29020,127,1
57081,29020,115,2
57082,29020,123,1
57083,29021,125,1
57084,29022,117,3
57085,29022,154,1
57086,29022,133,2
57087,29022,116,1
57088,29022,157,3
57089,29023,121,2
57090,29023,126,3
57091,29023,148,1
57092,29023,154,2
57093,29024,161,2
57094,29024,103,3
57095,29024,110,1
57096,29024,120,1
57097,29024,147,2
57098,29025,131,3
57099,29026,130,1
57100,29026,107,3
57101,29026,150,2
57102,29027,108,1
57103,29027,142,1
57104,29027,157,2
57105,29028,128,2
57106,29028,130,2
57107,29028,117,2
57108,29028,122,1
57109,29029,155,2
57110,29030,129,1
57111,29030,103,3
57112,29031,136,3
57113,29031,101,2
57114,29031,160,2
57115,29031,150,3
57116,29031,102,2
57117,29032,137,1
57118,29032,128,2
57119,29033,112,1
57120,29033,114,3
