order_id,customer_id,order_date,order_total
28263,1469,2025-01-30 22:00:00,6330
28264,87,2025-01-30 23:00:00,18881
28265,1973,2025-01-31 00:00:00,49424
28266,833,2025-01-31 01:00:00,49137
28267,387,2025-01-31 02:00:00,2630
28268,963,2025-01-31 03:00:00,4912
28269,668,2025-01-31 04:00:00,11384
28270,1422,2025-01-31 05:00:00,36064
28271,1844,2025-01-31 06:00:00,24632
28272,286,2025-01-31 07:00:00,47275
28273,698,2025-01-31 08:00:00,48233
28274,1718,2025-01-31 09:00:00,23207
28275,965,2025-01-31 10:00:00,30978
28276,369,2025-01-31 11:00:00,7245
28277,655,2025-01-31 12:00:00,46155
28278,1446,2025-01-31 13:00:00,38470
28279,1742,2025-01-31 14:00:00,34823
28280,654,2025-01-31 15:00:00,12382
28281,697,2025-01-31 16:00:00,12264
28282,1467,2025-01-31 17:00:00,25065
28283,1777,2025-01-31 18:00:00,4943
28284,1544,2025-01-31 19:00:00,14083
28285,1024,2025-01-31 20:00:00,41790
28286,1608,2025-01-31 21:00:00,10636
28287,915,2025-01-31 22:00:00,21723
28288,288,2025-01-31 23:00:00,20842
28289,95,2025-02-01 00:00:00,10376
28290,669,2025-02-01 01:00:00,1246
28291,41,2025-02-01 02:00:00,35452
28292,331,2025-02-01 03:00:00,24830
28293,1837,2025-02-01 04:00:00,14552
28294,1805,2025-02-01 05:00:00,42844
28295,1179,2025-02-01 06:00:00,33076
28296,504,2025-02-01 07:00:00,29106
28297,275,2025-02-01 08:00:00,31501
28298,1690,2025-02-01 09:00:00,9710
28299,1589,2025-02-01 10:00:00,15579
28300,179,2025-02-01 11:00:00,27654
28301,1957,2025-02-01 12:00:00,29187
28302,1776,2025-02-01 13:00:00,7648
28303,137,2025-02-01 14:00:00,13355
28304,767,2025-02-01 15:00:00,29016
28305,988,2025-02-01 16:00:00,15973
28306,1760,2025-02-01 17:00:00,30785
28307,1204,2025-02-01 18:00:00,23057
28308,1206,2025-02-01 19:00:00,43002
28309,1283,2025-02-01 20:00:00,14719
28310,243,2025-02-01 21:00:00,44506
28311,1120,2025-02-01 22:00:00,47625
28312,197,2025-02-01 23:00:00,40465
28313,1928,2025-02-02 00:00:00,34970
28314,526,2025-02-02 01:00:00,38797
28315,632,2025-02-02 02:00:00,40484
28316,1411,2025-02-02 03:00:00,45880
28317,408,2025-02-02 04:00:00,40923
28318,1293,2025-02-02 05:00:00,38685
28319,1195,2025-02-02 06:00:00,49401
28320,1949,2025-02-02 07:00:00,6824
28321,1608,2025-02-02 08:00:00,20757
28322,691,2025-02-02 09:00:00,8813
28323,170,2025-02-02 10:00:00,47727
28324,159,2025-02-02 11:00:00,26552
28325,1533,2025-02-02 12:00:00,49917
28326,447,2025-02-02 13:00:00,25103
28327,1690,2025-02-02 14:00:00,22262
28328,1938,2025-02-02 15:00:00,19008
28329,1018,2025-02-02 16:00:00,17315
28330,1106,2025-02-02 17:00:00,5474
28331,1081,2025-02-02 18:00:00,20661
28332,1543,2025-02-02 19:00:00,30230
28333,112,2025-02-02 20:00:00,13223
28334,48,2025-02-02 21:00:00,15973
28335,1616,2025-02-02 22:00:00,1585
28336,1911,2025-02-02 23:00:00,23079
28337,376,2025-02-03 00:00:00,23143
28338,828,2025-02-03 01:00:00,27170
28339,33,2025-02-03 02:00:00,19369
28340,504,2025-02-03 03:00:00,16271
28341,627,2025-02-03 04:00:00,41560
28342,1920,2025-02-03 05:00:00,10846
28343,1027,2025-02-03 06:00:00,21962
28344,1510,2025-02-03 07:00:00,40470
28345,1540,2025-02-03 08:00:00,19932
28346,1892,2025-02-03 09:00:00,13674
28347,1796,2025-02-03 10:00:00,17683
28348,42,2025-02-03 11:00:00,30197
28349,9,2025-02-03 12:00:00,6111
28350,1000,2025-02-03 13:00:00,47459
28351,819,2025-02-03 14:00:00,22893
28352,657,2025-02-03 15:00:00,26371
28353,1937,2025-02-03 16:00:00,5763
28354,1633,2025-02-03 17:00:00,41894
28355,1812,2025-02-03 18:00:00,22454
28356,1166,2025-02-03 19:00:00,12496
28357,790,2025-02-03 20:00:00,11305
28358,1460,2025-02-03 21:00:00,9607
28359,1051,2025-02-03 22:00:00,10967
28360,1067,2025-02-03 23:00:00,21524
28361,1155,2025-02-04 00:00:00,42107
28362,1240,2025-02-04 01:00:00,19179
28363,1630,2025-02-04 02:00:00,12770
28364,1544,2025-02-04 03:00:00,18315
28365,598,2025-02-04 04:00:00,22056
28366,1369,2025-02-04 05:00:00,14387
28367,1532,2025-02-04 06:00:00,35629
28368,1674,2025-02-04 07:00:00,24425
28369,1905,2025-02-04 08:00:00,12824
28370,1437,2025-02-04 09:00:00,1223
28371,936,2025-02-04 10:00:00,34815
28372,1270,2025-02-04 11:00:00,8775
28373,1473,2025-02-04 12:00:00,13905
28374,1012,2025-02-04 13:00:00,1865
28375,21,2025-02-04 14:00:00,46927
28376,999,2025-02-04 15:00:00,27838
28377,1432,2025-02-04 16:00:00,4353
28378,457,2025-02-04 17:00:00,5182
28379,1468,2025-02-04 18:00:00,44659
28380,1014,2025-02-04 19:00:00,6460
28381,1946,2025-02-04 20:00:00,25227
28382,265,2025-02-04 21:00:00,24573
28383,1684,2025-02-04 22:00:00,22041
28384,184,2025-02-04 23:00:00,20382
28385,227,2025-02-05 00:00:00,48732
28386,1828,2025-02-05 01:00:00,45554
28387,1572,2025-02-05 02:00:00,2067
28388,1270,2025-02-05 03:00:00,25287
28389,1097,2025-02-05 04:00:00,23553
28390,1174,2025-02-05 05:00:00,27255
28391,1537,2025-02-05 06:00:00,28299
28392,1093,2025-02-05 07:00:00,37459
28393,969,2025-02-05 08:00:00,10218
28394,805,2025-02-05 09:00:00,24040
28395,1254,2025-02-05 10:00:00,25597
28396,723,2025-02-05 11:00:00,23401
28397,1096,2025-02-05 12:00:00,29022
28398,1002,2025-02-05 13:00:00,38403
28399,875,2025-02-05 14:00:00,40019
28400,1632,2025-02-05 15:00:00,41477
28401,1421,2025-02-05 16:00:00,12172
28402,84,2025-02-05 17:00:00,7674
28403,740,2025-02-05 18:00:00,18603
28404,1323,2025-02-05 19:00:00,8561
28405,1772,2025-02-05 20:00:00,20898
28406,1317,2025-02-05 21:00:00,33126
28407,1758,2025-02-05 22:00:00,13765
28408,1994,2025-02-05 23:00:00,34146
28409,223,2025-02-06 00:00:00,42053
28410,793,2025-02-06 01:00:00,46198
28411,733,2025-02-06 02:00:00,39540
28412,1240,2025-02-06 03:00:00,29972
28413,1255,2025-02-06 04:00:00,46010
28414,405,2025-02-06 05:00:00,18493
28415,1193,2025-02-06 06:00:00,7214
28416,329,2025-02-06 07:00:00,30267
28417,426,2025-02-06 08:00:00,38377
28418,1578,2025-02-06 09:00:00,19332
28419,770,2025-02-06 10:00:00,13249
28420,1220,2025-02-06 11:00:00,16388
28421,1928,2025-02-06 12:00:00,35404
28422,608,2025-02-06 13:00:00,16520
28423,1853,2025-02-06 14:00:00,40234
28424,526,2025-02-06 15:00:00,35321
28425,625,2025-02-06 16:00:00,8263
28426,77,2025-02-06 17:00:00,46500
28427,1301,2025-02-06 18:00:00,33351
28428,920,2025-02-06 19:00:00,16525
28429,946,2025-02-06 20:00:00,26515
28430,466,2025-02-06 21:00:00,15931
28431,1965,2025-02-06 22:00:00,19552
28432,1472,2025-02-06 23:00:00,38499
28433,1344,2025-02-07 00:00:00,43679
28434,1946,2025-02-07 01:00:00,42158
28435,1184,2025-02-07 02:00:00,31492
28436,492,2025-02-07 03:00:00,46085
28437,313,2025-02-07 04:00:00,42558
28438,1655,2025-02-07 05:00:00,7072
28439,1973,2025-02-07 06:00:00,36162
28440,1185,2025-02-07 07:00:00,36685
28441,308,2025-02-07 08:00:00,17132
28442,1887,2025-02-07 09:00:00,8310
28443,1170,2025-02-07 10:00:00,13174
28444,1699,2025-02-07 11:00:00,43417
28445,1420,2025-02-07 12:00:00,8380
28446,691,2025-02-07 13:00:00,13150
28447,89,2025-02-07 14:00:00,35383
28448,735,2025-02-07 15:00:00,39849
28449,778,2025-02-07 16:00:00,38919
28450,751,2025-02-07 17:00:00,2306
28451,1332,2025-02-07 18:00:00,40568
28452,1570,2025-02-07 19:00:00,25371
28453,371,2025-02-07 20:00:00,43451
28454,451,2025-02-07 21:00:00,49491
28455,167,2025-02-07 22:00:00,47636
28456,392,2025-02-07 23:00:00,5993
28457,1661,2025-02-08 00:00:00,33048
28458,736,2025-02-08 01:00:00,5150
28459,491,2025-02-08 02:00:00,45335
28460,925,2025-02-08 03:00:00,16725
28461,1174,2025-02-08 04:00:00,45860
28462,1492,2025-02-08 05:00:00,1292
28463,1990,2025-02-08 06:00:00,30303
28464,1725,2025-02-08 07:00:00,34357
28465,1067,2025-02-08 08:00:00,21381
28466,945,2025-02-08 09:00:00,34057
28467,29,2025-02-08 10:00:00,4694
28468,1898,2025-02-08 11:00:00,13058
28469,1656,2025-02-08 12:00:00,26874
28470,1873,2025-02-08 13:00:00,21341
28471,1055,2025-02-08 14:00:00,13975
28472,693,2025-02-08 15:00:00,7171
28473,1698,2025-02-08 16:00:00,32264
28474,128,2025-02-08 17:00:00,6461
28475,767,2025-02-08 18:00:00,45316
28476,1318,2025-02-08 19:00:00,5655
28477,441,2025-02-08 20:00:00,33581
28478,869,2025-02-08 21:00:00,732
28479,1412,2025-02-08 22:00:00,9721
28480,1790,2025-02-08 23:00:00,45066
28481,1666,2025-02-09 00:00:00,24733
28482,524,2025-02-09 01:00:00,3211
28483,1571,2025-02-09 02:00:00,13031
28484,1734,2025-02-09 03:00:00,10980
28485,760,2025-02-09 04:00:00,41208
28486,110,2025-02-09 05:00:00,12691
28487,1352,2025-02-09 06:00:00,2622
28488,1429,2025-02-09 07:00:00,4279
28489,1269,2025-02-09 08:00:00,6154
28490,1786,2025-02-09 09:00:00,45642
28491,1902,2025-02-09 10:00:00,11669
28492,1853,2025-02-09 11:00:00,1672
28493,163,2025-02-09 12:00:00,7817
28494,560,2025-02-09 13:00:00,659
28495,399,2025-02-09 14:00:00,2629
28496,583,2025-02-09 15:00:00,19962
28497,399,2025-02-09 16:00:00,19113
28498,1517,2025-02-09 17:00:00,3417
28499,1670,2025-02-09 18:00:00,19897
28500,239,2025-02-09 19:00:00,26625
28501,1489,2025-02-09 20:00:00,46033
28502,1604,2025-02-09 21:00:00,6826
28503,1814,2025-02-09 22:00:00,34847
28504,1056,2025-02-09 23:00:00,47777
28505,1147,2025-02-10 00:00:00,14849
28506,1558,2025-02-10 01:00:00,35228
28507,1691,2025-02-10 02:00:00,31292
28508,110,2025-02-10 03:00:00,8402
28509,1295,2025-02-10 04:00:00,14533
28510,1404,2025-02-10 05:00:00,37112
28511,300,2025-02-10 06:00:00,37965
28512,1651,2025-02-10 07:00:00,35658
28513,1756,2025-02-10 08:00:00,34687
28514,1002,2025-02-10 09:00:00,4417
28515,1766,2025-02-10 10:00:00,28911
28516,764,2025-02-10 11:00:00,14706
28517,249,2025-02-10 12:00:00,13120
28518,521,2025-02-10 13:00:00,12322
28519,34,2025-02-10 14:00:00,38210
28520,228,2025-02-10 15:00:00,8854
28521,585,2025-02-10 16:00:00,25191
28522,1423,2025-02-10 17:00:00,24454
28523,958,2025-02-10 18:00:00,5698
28524,813,2025-02-10 19:00:00,26546
28525,724,2025-02-10 20:00:00,22886
28526,584,2025-02-10 21:00:00,11771
28527,570,2025-02-10 22:00:00,22026
28528,220,2025-02-10 23:00:00,44298
28529,1395,2025-02-11 00:00:00,25757
28530,787,2025-02-11 01:00:00,9360
28531,1785,2025-02-11 02:00:00,27145
28532,528,2025-02-11 03:00:00,24689
28533,75,2025-02-11 04:00:00,16262
28534,1642,2025-02-11 05:00:00,1468
28535,136,2025-02-11 06:00:00,6300
28536,1953,2025-02-11 07:00:00,24729
28537,74,2025-02-11 08:00:00,31549
28538,254,2025-02-11 09:00:00,30217
28539,1042,2025-02-11 10:00:00,22267
28540,1955,2025-02-11 11:00:00,7970
28541,1022,2025-02-11 12:00:00,5319
28542,1067,2025-02-11 13:00:00,36503
28543,50,2025-02-11 14:00:00,22139
28544,515,2025-02-11 15:00:00,49903
28545,744,2025-02-11 16:00:00,4800
28546,731,2025-02-11 17:00:00,47435
28547,571,2025-02-11 18:00:00,48929
28548,1820,2025-02-11 19:00:00,24293
28549,1838,2025-02-11 20:00:00,11571
28550,576,2025-02-11 21:00:00,4498
28551,1606,2025-02-11 22:00:00,42250
28552,1327,2025-02-11 23:00:00,5680
28553,1166,2025-02-12 00:00:00,13252
28554,903,2025-02-12 01:00:00,31013
28555,202,2025-02-12 02:00:00,38689
28556,207,2025-02-12 03:00:00,18379
28557,415,2025-02-12 04:00:00,24862
28558,221,2025-02-12 05:00:00,47186
28559,1386,2025-02-12 06:00:00,14816
28560,758,2025-02-12 07:00:00,28144
28561,1105,2025-02-12 08:00:00,11399
28562,763,2025-02-12 09:00:00,46467
28563,563,2025-02-12 10:00:00,25025
28564,1309,2025-02-12 11:00:00,5878
28565,369,2025-02-12 12:00:00,49169
28566,1516,2025-02-12 13:00:00,3077
28567,1935,2025-02-12 14:00:00,22190
28568,896,2025-02-12 15:00:00,41401
28569,1370,2025-02-12 16:00:00,34503
28570,204,2025-02-12 17:00:00,16141
28571,1049,2025-02-12 18:00:00,4159
28572,957,2025-02-12 19:00:00,12347
28573,1577,2025-02-12 20:00:00,22252
28574,69,2025-02-12 21:00:00,16940
28575,516,2025-02-12 22:00:00,10584
28576,1516,2025-02-12 23:00:00,7972
28577,240,2025-02-13 00:00:00,19453
28578,361,2025-02-13 01:00:00,20964
28579,1465,2025-02-13 02:00:00,48864
28580,1055,2025-02-13 03:00:00,23261
28581,1923,2025-02-13 04:00:00,18832
28582,1653,2025-02-13 05:00:00,17106
28583,707,2025-02-13 06:00:00,43099
28584,1626,2025-02-13 07:00:00,29498
28585,690,2025-02-13 08:00:00,38485
28586,657,2025-02-13 09:00:00,14037
28587,1980,2025-02-13 10:00:00,43217
28588,1738,2025-02-13 11:00:00,9527
28589,1346,2025-02-13 12:00:00,3036
28590,344,2025-02-13 13:00:00,3025
28591,1739,2025-02-13 14:00:00,9676
28592,536,2025-02-13 15:00:00,18241
28593,355,2025-02-13 16:00:00,5387
28594,1495,2025-02-13 17:00:00,24606
28595,928,2025-02-13 18:00:00,15347
28596,983,2025-02-13 19:00:00,11752
28597,105,2025-02-13 20:00:00,4977
28598,1811,2025-02-13 21:00:00,18255
28599,1346,2025-02-13 22:00:00,20108
28600,1596,2025-02-13 23:00:00,16595
28601,1907,2025-02-14 00:00:00,6604
28602,962,2025-02-14 01:00:00,34410
28603,527,2025-02-14 02:00:00,21193
28604,504,2025-02-14 03:00:00,29903
28605,1109,2025-02-14 04:00:00,13226
28606,931,2025-02-14 05:00:00,7398
28607,709,2025-02-14 06:00:00,18472
28608,235,2025-02-14 07:00:00,45445
28609,1947,2025-02-14 08:00:00,46184
28610,1880,2025-02-14 09:00:00,42930
28611,1287,2025-02-14 10:00:00,45374
28612,1030,2025-02-14 11:00:00,13182
28613,494,2025-02-14 12:00:00,4842
28614,1917,2025-02-14 13:00:00,48508
28615,1313,2025-02-14 14:00:00,3862
28616,1594,2025-02-14 15:00:00,15083
28617,1969,2025-02-14 16:00:00,34904
28618,1681,2025-02-14 17:00:00,48202
28619,878,2025-02-14 18:00:00,11604
28620,1578,2025-02-14 19:00:00,26548
28621,1374,2025-02-14 20:00:00,48376
28622,1224,2025-02-14 21:00:00,18128
28623,1960,2025-02-14 22:00:00,12429
28624,1710,2025-02-14 23:00:00,27174
28625,967,2025-02-15 00:00:00,44057
28626,966,2025-02-15 01:00:00,13768
28627,964,2025-02-15 02:00:00,22190
28628,897,2025-02-15 03:00:00,30720
28629,1359,2025-02-15 04:00:00,11204
28630,1631,2025-02-15 05:00:00,5014
28631,217,2025-02-15 06:00:00,47690
28632,623,2025-02-15 07:00:00,25334
28633,353,2025-02-15 08:00:00,48808
28634,692,2025-02-15 09:00:00,19242
28635,675,2025-02-15 10:00:00,31392
28636,631,2025-02-15 11:00:00,28487
28637,325,2025-02-15 12:00:00,38883
28638,901,2025-02-15 13:00:00,15340
28639,1252,2025-02-15 14:00:00,35644
28640,1169,2025-02-15 15:00:00,25271
28641,1973,2025-02-15 16:00:00,29233
28642,308,2025-02-15 17:00:00,19980
28643,654,2025-02-15 18:00:00,20519
28644,1658,2025-02-15 19:00:00,17445
28645,285,2025-02-15 20:00:00,12141
28646,392,2025-02-15 21:00:00,15732
28647,1762,2025-02-15 22:00:00,44826
28648,360,2025-02-15 23:00:00,11815
28649,769,2025-02-16 00:00:00,44351
28650,797,2025-02-16 01:00:00,25115
28651,932,2025-02-16 02:00:00,23755
28652,1971,2025-02-16 03:00:00,31209
28653,165,2025-02-16 04:00:00,35772
28654,733,2025-02-16 05:00:00,22855
28655,581,2025-02-16 06:00:00,25863
28656,821,2025-02-16 07:00:00,10568
28657,1248,2025-02-16 08:00:00,42952
28658,124,2025-02-16 09:00:00,42589
28659,1972,2025-02-16 10:00:00,43723
28660,344,2025-02-16 11:00:00,46332
28661,1875,2025-02-16 12:00:00,7322
28662,524,2025-02-16 13:00:00,21393
28663,1076,2025-02-16 14:00:00,12997
28664,129,2025-02-16 15:00:00,32301
28665,1159,2025-02-16 16:00:00,14751
28666,657,2025-02-16 17:00:00,23070
28667,1151,2025-02-16 18:00:00,43645
28668,738,2025-02-16 19:00:00,20444
28669,939,2025-02-16 20:00:00,6179
28670,71,2025-02-16 21:00:00,39880
28671,273,2025-02-16 22:00:00,21705
28672,1211,2025-02-16 23:00:00,16772
28673,1027,2025-02-17 00:00:00,1912
28674,1309,2025-02-17 01:00:00,2749
28675,22,2025-02-17 02:00:00,2739
28676,166,2025-02-17 03:00:00,41141
28677,1334,2025-02-17 04:00:00,13114
28678,875,2025-02-17 05:00:00,23777
28679,1501,2025-02-17 06:00:00,9335
28680,498,2025-02-17 07:00:00,29528
28681,434,2025-02-17 08:00:00,15303
28682,758,2025-02-17 09:00:00,13295
28683,234,2025-02-17 10:00:00,47709
28684,837,2025-02-17 11:00:00,16153
28685,1694,2025-02-17 12:00:00,38453
28686,663,2025-02-17 13:00:00,21174
28687,725,2025-02-17 14:00:00,46767
28688,376,2025-02-17 15:00:00,21026
28689,730,2025-02-17 16:00:00,42845
28690,1270,2025-02-17 17:00:00,40420
28691,303,2025-02-17 18:00:00,33114
28692,405,2025-02-17 19:00:00,19468
28693,1812,2025-02-17 20:00:00,18485
28694,1687,2025-02-17 21:00:00,47066
28695,708,2025-02-17 22:00:00,17691
28696,917,2025-02-17 23:00:00,44119
28697,21,2025-02-18 00:00:00,41574
28698,257,2025-02-18 01:00:00,46186
28699,399,2025-02-18 02:00:00,32408
28700,1553,2025-02-18 03:00:00,45752
28701,51,2025-02-18 04:00:00,29572
28702,447,2025-02-18 05:00:00,12593
28703,1294,2025-02-18 06:00:00,8665
28704,827,2025-02-18 07:00:00,48352
28705,595,2025-02-18 08:00:00,44188
28706,818,2025-02-18 09:00:00,47595
28707,636,2025-02-18 10:00:00,21055
28708,1826,2025-02-18 11:00:00,26525
28709,1286,2025-02-18 12:00:00,13074
28710,1389,2025-02-18 13:00:00,34836
28711,1073,2025-02-18 14:00:00,26398
28712,1542,2025-02-18 15:00:00,25936
28713,1653,2025-02-18 16:00:00,43190
28714,1142,2025-02-18 17:00:00,23321
28715,1477,2025-02-18 18:00:00,5404
28716,775,2025-02-18 19:00:00,36201
28717,1889,2025-02-18 20:00:00,28594
28718,973,2025-02-18 21:00:00,5009
28719,1971,2025-02-18 22:00:00,5026
28720,1910,2025-02-18 23:00:00,39177
28721,1665,2025-02-19 00:00:00,36435
28722,397,2025-02-19 01:00:00,10610
28723,683,2025-02-19 02:00:00,34608
28724,1051,2025-02-19 03:00:00,2014
28725,711,2025-02-19 04:00:00,18295
28726,1396,2025-02-19 05:00:00,28112
28727,1923,2025-02-19 06:00:00,40992
28728,1850,2025-02-19 07:00:00,4667
28729,1881,2025-02-19 08:00:00,17906
28730,1121,2025-02-19 09:00:00,29703
28731,529,2025-02-19 10:00:00,43746
28732,685,2025-02-19 11:00:00,29748
28733,1998,2025-02-19 12:00:00,45231
28734,613,2025-02-19 13:00:00,9804
28735,186,2025-02-19 14:00:00,5308
28736,696,2025-02-19 15:00:00,28955
28737,1974,2025-02-19 16:00:00,9333
28738,215,2025-02-19 17:00:00,32397
28739,1275,2025-02-19 18:00:00,40001
28740,216,2025-02-19 19:00:00,10929
28741,29,2025-02-19 20:00:00,5407
28742,102,2025-02-19 21:00:00,12178
28743,123,2025-02-19 22:00:00,3725
28744,54,2025-02-19 23:00:00,1514
28745,1307,2025-02-20 00:00:00,7268
28746,1638,2025-02-20 01:00:00,38726
28747,1141,2025-02-20 02:00:00,2521
28748,616,2025-02-20 03:00:00,44396
28749,557,2025-02-20 04:00:00,36374
28750,114,2025-02-20 05:00:00,42243
28751,855,2025-02-20 06:00:00,9362
28752,1567,2025-02-20 07:00:00,44229
28753,676,2025-02-20 08:00:00,44033
28754,977,2025-02-20 09:00:00,3084
28755,701,2025-02-20 10:00:00,5442
28756,1317,2025-02-20 11:00:00,34545
28757,1219,2025-02-20 12:00:00,36311
28758,292,2025-02-20 13:00:00,7870
28759,1911,2025-02-20 14:00:00,44632
28760,261,2025-02-20 15:00:00,14172
28761,1966,2025-02-20 16:00:00,8869
28762,1231,2025-02-20 17:00:00,8967
28763,564,2025-02-20 18:00:00,27435
28764,49,2025-02-20 19:00:00,47221
28765,1030,2025-02-20 20:00:00,20365
28766,379,2025-02-20 21:00:00,12051
28767,1418,2025-02-20 22:00:00,49152
28768,1910,2025-02-20 23:00:00,42884
28769,224,2025-02-21 00:00:00,31917
28770,1047,2025-02-21 01:00:00,49097
28771,1008,2025-02-21 02:00:00,8397
28772,657,2025-02-21 03:00:00,2969
28773,110,2025-02-21 04:00:00,28161
28774,724,2025-02-21 05:00:00,48104
28775,1836,2025-02-21 06:00:00,32897
28776,553,2025-02-21 07:00:00,40319
28777,1423,2025-02-21 08:00:00,43832
28778,1196,2025-02-21 09:00:00,22327
28779,1006,2025-02-21 10:00:00,10282
28780,698,2025-02-21 11:00:00,30898
28781,726,2025-02-21 12:00:00,26188
28782,306,2025-02-21 13:00:00,26144
28783,1588,2025-02-21 14:00:00,16503
28784,1606,2025-02-21 15:00:00,35813
28785,1732,2025-02-21 16:00:00,40933
28786,959,2025-02-21 17:00:00,20533
28787,954,2025-02-21 18:00:00,4407
28788,1175,2025-02-21 19:00:00,36999
28789,1452,2025-02-21 20:00:00,27268
28790,621,2025-02-21 21:00:00,15783
28791,1491,2025-02-21 22:00:00,8185
28792,630,2025-02-21 23:00:00,8773
28793,877,2025-02-22 00:00:00,45166
28794,1631,2025-02-22 01:00:00,13978
28795,1792,2025-02-22 02:00:00,30944
28796,556,2025-02-22 03:00:00,11868
28797,1972,2025-02-22 04:00:00,10517
28798,67,2025-02-22 05:00:00,48091
28799,1180,2025-02-22 06:00:00,46889
28800,835,2025-02-22 07:00:00,31179
28801,206,2025-02-22 08:00:00,8773
28802,786,2025-02-22 09:00:00,49745
28803,155,2025-02-22 10:00:00,25070
28804,1715,2025-02-22 11:00:00,46900
28805,1533,2025-02-22 12:00:00,33610
28806,1596,2025-02-22 13:00:00,40208
28807,1098,2025-02-22 14:00:00,33052
28808,1073,2025-02-22 15:00:00,26930
28809,783,2025-02-22 16:00:00,29075
28810,1491,2025-02-22 17:00:00,34135
28811,585,2025-02-22 18:00:00,43936
28812,708,2025-02-22 19:00:00,33438
28813,1935,2025-02-22 20:00:00,26858
28814,179,2025-02-22 21:00:00,9269
28815,1072,2025-02-22 22:00:00,8759
28816,1096,2025-02-22 23:00:00,34783
28817,113,2025-02-23 00:00:00,30229
28818,757,2025-02-23 01:00:00,8692
28819,897,2025-02-23 02:00:00,35466
28820,1927,2025-02-23 03:00:00,17785
28821,821,2025-02-23 04:00:00,22787
28822,159,2025-02-23 05:00:00,47861
28823,786,2025-02-23 06:00:00,46305
28824,1804,2025-02-23 07:00:00,31847
28825,1840,2025-02-23 08:00:00,41023
28826,1054,2025-02-23 09:00:00,9486
28827,1121,2025-02-23 10:00:00,2566
28828,251,2025-02-23 11:00:00,43279
28829,1543,2025-02-23 12:00:00,31254
28830,1116,2025-02-23 13:00:00,19422
28831,113,2025-02-23 14:00:00,37175
28832,259,2025-02-23 15:00:00,48868
28833,107,2025-02-23 16:00:00,43514
28834,575,2025-02-23 17:00:00,35864
28835,1414,2025-02-23 18:00:00,45926
28836,991,2025-02-23 19:00:00,29928
28837,1382,2025-02-23 20:00:00,20205
28838,1807,2025-02-23 21:00:00,42598
28839,1223,2025-02-23 22:00:00,24604
28840,427,2025-02-23 23:00:00,30532
28841,1502,2025-02-24 00:00:00,35889
28842,859,2025-02-24 01:00:00,11420
28843,1873,2025-02-24 02:00:00,42625
28844,1527,2025-02-24 03:00:00,47017
28845,1682,2025-02-24 04:00:00,37109
28846,918,2025-02-24 05:00:00,14923
28847,1597,2025-02-24 06:00:00,37826
28848,1144,2025-02-24 07:00:00,33190
28849,1597,2025-02-24 08:00:00,46036
28850,1333,2025-02-24 09:00:00,25599
28851,1562,2025-02-24 10:00:00,37607
28852,627,2025-02-24 11:00:00,33506
28853,475,2025-02-24 12:00:00,25310
28854,552,2025-02-24 13:00:00,23214
28855,344,2025-02-24 14:00:00,32858
28856,628,2025-02-24 15:00:00,32533
28857,136,2025-02-24 16:00:00,7888
28858,277,2025-02-24 17:00:00,26595
28859,1835,2025-02-24 18:00:00,10926
28860,1557,2025-02-24 19:00:00,8117
28861,1923,2025-02-24 20:00:00,41350
28862,31,2025-02-24 21:00:00,40847
28863,247,2025-02-24 22:00:00,14422
28864,411,2025-02-24 23:00:00,26011
28865,27,2025-02-25 00:00:00,39724
28866,73,2025-02-25 01:00:00,25894
28867,1977,2025-02-25 02:00:00,28643
28868,1121,2025-02-25 03:00:00,2939
28869,673,2025-02-25 04:00:00,28463
28870,1370,2025-02-25 05:00:00,10519
28871,476,2025-02-25 06:00:00,22970
28872,1324,2025-02-25 07:00:00,27691
28873,1323,2025-02-25 08:00:00,43333
28874,287,2025-02-25 09:00:00,48503
28875,1909,2025-02-25 10:00:00,45767
28876,1473,2025-02-25 11:00:00,26849
28877,212,2025-02-25 12:00:00,8891
28878,1100,2025-02-25 13:00:00,30158
28879,401,2025-02-25 14:00:00,8869
28880,655,2025-02-25 15:00:00,38810
28881,1058,2025-02-25 16:00:00,9622
28882,498,2025-02-25 17:00:00,12428
28883,848,2025-02-25 18:00:00,35304
28884,1540,2025-02-25 19:00:00,42945
28885,1352,2025-02-25 20:00:00,38818
28886,98,2025-02-25 21:00:00,37531
28887,366,2025-02-25 22:00:00,48312
28888,1753,2025-02-25 23:00:00,45548
28889,463,2025-02-26 00:00:00,43375
28890,28,2025-02-26 01:00:00,39594
28891,713,2025-02-26 02:00:00,25091
28892,1410,2025-02-26 03:00:00,14391
28893,273,2025-02-26 04:00:00,44394
28894,826,2025-02-26 05:00:00,42296
28895,1151,2025-02-26 06:00:00,8221
28896,202,2025-02-26 07:00:00,19041
28897,1545,2025-02-26 08:00:00,26652
28898,1311,2025-02-26 09:00:00,49957
28899,450,2025-02-26 10:00:00,7623
28900,1112,2025-02-26 11:00:00,6312
28901,1342,2025-02-26 12:00:00,36612
28902,19,2025-02-26 13:00:00,21340
28903,1617,2025-02-26 14:00:00,1708
28904,1131,2025-02-26 15:00:00,18742
28905,1482,2025-02-26 16:00:00,19587
28906,311,2025-02-26 17:00:00,2471
28907,412,2025-02-26 18:00:00,30295
28908,742,2025-02-26 19:00:00,34381
28909,624,2025-02-26 20:00:00,1483
28910,732,2025-02-26 21:00:00,30441
28911,635,2025-02-26 22:00:00,12002
28912,498,2025-02-26 23:00:00,29077
